date,state,population,Stay_Home_Order,Status_of_Reopening,NonEss_Business_Closed,Gathering_Limit,Emergency_Declaration,Travel_Quarantine,Mask_Requirement,Statewide Face Mask Requirement,Restaurants,School_Closed
2020-06-12,NC,10600823,1,NA,2,3,1,0,NA,NA,2,2
2020-06-12,ND,765309,0,NA,5,0,1,NA,NA,NA,1,2
2020-06-12,OH,11693217,1,NA,2,5,1,1,NA,NA,1,2
2020-06-12,OK,3980783,2,NA,2,3,1,1,NA,NA,2,2
2020-06-12,OR,4241507,3,NA,1,5,1,0,NA,NA,1,2
2020-06-12,PA,12783254,1,NA,5,5,1,0,NA,NA,2,2
2020-06-12,RI,1057125,1,NA,2,5,1,3,NA,NA,2,2
2020-06-12,SC,5218040,1,NA,5,1,1,1,NA,NA,1,2
2020-06-12,SD,892717,0,NA,0,1,1,0,NA,NA,0,NA
2020-06-12,TN,6886834,1,NA,5,5,1,0,NA,NA,1,NA
2020-06-12,TX,29360759,1,NA,5,1,1,1,NA,NA,2,2
2020-06-12,UT,3249879,1,NA,0,5,1,1,NA,NA,1,2
2020-06-12,VT,623347,1,NA,2,5,1,3,NA,NA,2,2
2020-06-12,VA,8590563,1,NA,2,5,1,0,NA,NA,2,2
2020-06-12,WA,7693612,1,NA,1,0,1,0,NA,NA,2,2
2020-06-12,WV,1784787,1,NA,2,5,1,1,NA,NA,2,2
2020-06-12,WI,5832655,1,NA,5,1,1,0,NA,NA,1,2
2020-06-12,WY,582328,0,NA,0,5,1,1,NA,NA,1,2
2020-06-13,AL,4921532,1,NA,5,1,1,0,NA,NA,1,2
2020-06-13,AK,731158,1,NA,5,1,1,NA,NA,NA,1,2
2020-06-13,AZ,7421401,1,NA,5,1,1,1,NA,NA,2,2
2020-06-13,AR,3030522,0,NA,0,3,1,3,NA,NA,2,2
2020-06-13,CA,39368078,3,NA,2,7,1,0,NA,NA,3,NA
2020-06-13,CO,5807719,2,NA,2,5,1,0,NA,NA,2,2
2020-06-13,CT,3557006,1,NA,2,5,1,0,NA,NA,2,2
2020-06-13,DE,986809,1,NA,2,3,1,1,NA,NA,2,2
2020-06-13,DC,712816,1,NA,2,3,1,0,NA,NA,2,2
2020-06-13,FL,21733312,1,NA,5,1,1,3,NA,NA,2,NA
2020-06-13,GA,10710017,2,NA,2,5,1,0,NA,NA,2,2
2020-06-13,HI,1407006,3,NA,1,3,1,NA,NA,NA,2,2
2020-06-13,ID,1826913,1,NA,5,1,1,1,NA,NA,2,NA
2020-06-13,IL,12587530,1,NA,2,5,1,0,NA,NA,3,2
2020-06-13,IN,6754953,1,NA,5,5,1,0,NA,NA,2,2
2020-06-13,IA,3163561,0,NA,1,5,1,0,NA,NA,1,2
2020-06-13,KS,2913805,1,NA,5,5,1,3,NA,NA,1,2
2020-06-13,KY,4477251,1,NA,1,5,1,1,NA,NA,2,NA
2020-06-13,LA,4645318,1,NA,2,1,1,0,NA,NA,2,2
2020-06-13,ME,1350141,3,NA,1,5,1,NA,NA,NA,2,NA
2020-06-13,MD,6055802,1,NA,2,3,1,NA,NA,NA,2,2
2020-06-13,MA,6893574,2,NA,1,3,1,NA,NA,NA,3,2
2020-06-13,MI,9966555,1,NA,1,5,1,0,NA,NA,2,2
2020-06-13,MN,5657342,1,NA,1,3,1,0,NA,NA,2,2
2020-06-13,MS,2966786,1,NA,5,5,1,0,NA,NA,2,2
2020-06-13,MO,6151548,1,NA,5,1,1,0,NA,NA,1,2
2020-06-13,MT,1080577,1,NA,5,5,1,1,NA,NA,2,NA
2020-06-13,NE,1937552,0,NA,0,5,1,2,NA,NA,2,2
2020-06-13,NV,3138259,1,NA,2,3,1,0,NA,NA,2,2
2020-06-13,NH,1366275,3,NA,2,3,1,0,NA,NA,2,2
2020-06-13,NJ,8882371,1,NA,2,5,1,0,NA,NA,3,2
2020-06-13,NM,2106319,3,NA,2,5,1,NA,NA,NA,3,2
2020-06-13,NY,19336776,3,NA,2,5,1,0,NA,NA,2,2
2020-06-13,NC,10600823,1,NA,2,3,1,0,NA,NA,2,2
2020-06-13,ND,765309,0,NA,5,0,1,NA,NA,NA,1,2
2020-06-13,OH,11693217,1,NA,2,5,1,1,NA,NA,1,2
2020-06-13,OK,3980783,2,NA,2,3,1,1,NA,NA,2,2
2020-06-13,OR,4241507,3,NA,1,5,1,0,NA,NA,1,2
2020-06-13,PA,12783254,1,NA,5,5,1,0,NA,NA,2,2
2020-06-13,RI,1057125,1,NA,2,5,1,3,NA,NA,2,2
2020-06-13,SC,5218040,1,NA,5,1,1,1,NA,NA,1,2
2020-06-13,SD,892717,0,NA,0,1,1,0,NA,NA,0,NA
2020-06-13,TN,6886834,1,NA,5,5,1,0,NA,NA,1,NA
2020-06-13,TX,29360759,1,NA,5,1,1,1,NA,NA,2,2
2020-06-13,UT,3249879,1,NA,0,5,1,1,NA,NA,1,2
2020-06-13,VT,623347,1,NA,2,5,1,3,NA,NA,2,2
2020-06-13,VA,8590563,1,NA,2,5,1,0,NA,NA,2,2
2020-06-13,WA,7693612,1,NA,1,0,1,0,NA,NA,2,2
2020-06-13,WV,1784787,1,NA,2,5,1,1,NA,NA,2,2
2020-06-13,WI,5832655,1,NA,5,1,1,0,NA,NA,1,2
2020-06-13,WY,582328,0,NA,0,5,1,1,NA,NA,1,2
2020-06-14,AL,4921532,1,NA,5,1,1,0,NA,NA,1,2
2020-06-14,AK,731158,1,NA,5,1,1,NA,NA,NA,1,2
2020-06-14,AZ,7421401,1,NA,5,1,1,1,NA,NA,2,2
2020-06-14,AR,3030522,0,NA,0,3,1,3,NA,NA,2,2
2020-06-14,CA,39368078,3,NA,2,7,1,0,NA,NA,3,NA
2020-06-14,CO,5807719,2,NA,2,5,1,0,NA,NA,2,2
2020-06-14,CT,3557006,1,NA,2,5,1,0,NA,NA,2,2
2020-06-14,DE,986809,1,NA,2,3,1,1,NA,NA,2,2
2020-06-14,DC,712816,1,NA,2,3,1,0,NA,NA,2,2
2020-06-14,FL,21733312,1,NA,5,1,1,3,NA,NA,2,NA
2020-06-14,GA,10710017,2,NA,2,5,1,0,NA,NA,2,2
2020-06-14,HI,1407006,3,NA,1,3,1,NA,NA,NA,2,2
2020-06-14,ID,1826913,1,NA,5,1,1,1,NA,NA,2,NA
2020-06-14,IL,12587530,1,NA,2,5,1,0,NA,NA,3,2
2020-06-14,IN,6754953,1,NA,5,5,1,0,NA,NA,2,2
2020-06-14,IA,3163561,0,NA,1,5,1,0,NA,NA,1,2
2020-06-14,KS,2913805,1,NA,5,5,1,3,NA,NA,1,2
2020-06-14,KY,4477251,1,NA,1,5,1,1,NA,NA,2,NA
2020-06-14,LA,4645318,1,NA,2,1,1,0,NA,NA,2,2
2020-06-14,ME,1350141,3,NA,1,5,1,NA,NA,NA,2,NA
2020-06-14,MD,6055802,1,NA,2,3,1,NA,NA,NA,2,2
2020-06-14,MA,6893574,2,NA,1,3,1,NA,NA,NA,3,2
2020-06-14,MI,9966555,1,NA,1,5,1,0,NA,NA,2,2
2020-06-14,MN,5657342,1,NA,1,3,1,0,NA,NA,2,2
2020-06-14,MS,2966786,1,NA,5,5,1,0,NA,NA,2,2
2020-06-14,MO,6151548,1,NA,5,1,1,0,NA,NA,1,2
2020-06-14,MT,1080577,1,NA,5,5,1,1,NA,NA,2,NA
2020-06-14,NE,1937552,0,NA,0,5,1,2,NA,NA,2,2
2020-06-14,NV,3138259,1,NA,2,3,1,0,NA,NA,2,2
2020-06-14,NH,1366275,3,NA,2,3,1,0,NA,NA,2,2
2020-06-14,NJ,8882371,1,NA,2,5,1,0,NA,NA,3,2
2020-06-14,NM,2106319,3,NA,2,5,1,NA,NA,NA,3,2
2020-06-14,NY,19336776,3,NA,2,5,1,0,NA,NA,2,2
2020-06-14,NC,10600823,1,NA,2,3,1,0,NA,NA,2,2
2020-06-14,ND,765309,0,NA,5,0,1,NA,NA,NA,1,2
2020-06-14,OH,11693217,1,NA,2,5,1,1,NA,NA,1,2
2020-06-14,OK,3980783,2,NA,2,3,1,1,NA,NA,2,2
2020-06-14,OR,4241507,3,NA,1,5,1,0,NA,NA,1,2
2020-06-14,PA,12783254,1,NA,5,5,1,0,NA,NA,2,2
2020-06-14,RI,1057125,1,NA,2,5,1,3,NA,NA,2,2
2020-06-14,SC,5218040,1,NA,5,1,1,1,NA,NA,1,2
2020-06-14,SD,892717,0,NA,0,1,1,0,NA,NA,0,NA
2020-06-14,TN,6886834,1,NA,5,5,1,0,NA,NA,1,NA
2020-06-14,TX,29360759,1,NA,5,1,1,1,NA,NA,2,2
2020-06-14,UT,3249879,1,NA,0,5,1,1,NA,NA,1,2
2020-06-14,VT,623347,1,NA,2,5,1,3,NA,NA,2,2
2020-06-14,VA,8590563,1,NA,2,5,1,0,NA,NA,2,2
2020-06-14,WA,7693612,1,NA,1,0,1,0,NA,NA,2,2
2020-06-14,WV,1784787,1,NA,2,5,1,1,NA,NA,2,2
2020-06-14,WI,5832655,1,NA,5,1,1,0,NA,NA,1,2
2020-06-14,WY,582328,0,NA,0,5,1,1,NA,NA,1,2
2020-06-15,AL,4921532,1,NA,5,1,1,0,NA,NA,1,2
2020-06-15,AK,731158,1,NA,5,1,1,NA,NA,NA,1,2
2020-06-15,AZ,7421401,1,NA,5,1,1,1,NA,NA,2,2
2020-06-15,AR,3030522,0,NA,0,1,1,1,NA,NA,2,2
2020-06-15,CA,39368078,3,NA,2,7,1,0,NA,NA,3,NA
2020-06-15,CO,5807719,2,NA,2,5,1,0,NA,NA,2,2
2020-06-15,CT,3557006,1,NA,2,5,1,0,NA,NA,2,2
2020-06-15,DE,986809,1,NA,2,5,1,1,NA,NA,2,2
2020-06-15,DC,712816,1,NA,2,3,1,0,NA,NA,2,2
2020-06-15,FL,21733312,1,NA,5,1,1,3,NA,NA,2,NA
2020-06-15,GA,10710017,2,NA,5,5,1,0,NA,NA,1,2
2020-06-15,HI,1407006,3,NA,1,3,1,NA,NA,NA,2,2
2020-06-15,ID,1826913,1,NA,5,1,1,1,NA,NA,2,NA
2020-06-15,IL,12587530,1,NA,2,5,1,0,NA,NA,3,2
2020-06-15,IN,6754953,1,NA,5,5,1,0,NA,NA,2,2
2020-06-15,IA,3163561,0,NA,1,5,1,0,NA,NA,1,2
2020-06-15,KS,2913805,1,NA,5,5,1,3,NA,NA,1,2
2020-06-15,KY,4477251,1,NA,1,5,1,1,NA,NA,2,NA
2020-06-15,LA,4645318,1,NA,2,1,1,0,NA,NA,2,2
2020-06-15,ME,1350141,3,NA,1,5,1,NA,NA,NA,2,NA
2020-06-15,MD,6055802,1,NA,2,3,1,NA,NA,NA,2,2
2020-06-15,MA,6893574,2,NA,1,3,1,NA,NA,NA,3,2
2020-06-15,MI,9966555,1,NA,1,5,1,0,NA,NA,2,2
2020-06-15,MN,5657342,1,NA,1,3,1,0,NA,NA,2,2
2020-06-15,MS,2966786,1,NA,5,5,1,0,NA,NA,2,2
2020-06-15,MO,6151548,1,NA,5,1,1,0,NA,NA,1,2
2020-06-15,MT,1080577,1,NA,5,5,1,1,NA,NA,2,NA
2020-06-15,NE,1937552,0,NA,0,5,1,2,NA,NA,2,2
2020-06-15,NV,3138259,1,NA,2,3,1,0,NA,NA,2,2
2020-06-15,NH,1366275,1,NA,2,1,1,0,NA,NA,2,2
2020-06-15,NJ,8882371,1,NA,2,5,1,0,NA,NA,2,2
2020-06-15,NM,2106319,3,NA,2,5,1,NA,NA,NA,3,2
2020-06-15,NY,19336776,3,NA,2,5,1,0,NA,NA,2,2
2020-06-15,NC,10600823,1,NA,2,3,1,0,NA,NA,2,2
2020-06-15,ND,765309,0,NA,5,0,1,NA,NA,NA,1,2
2020-06-15,OH,11693217,1,NA,2,5,1,1,NA,NA,1,2
2020-06-15,OK,3980783,2,NA,2,3,1,1,NA,NA,2,2
2020-06-15,OR,4241507,3,NA,1,5,1,0,NA,NA,1,2
2020-06-15,PA,12783254,1,NA,5,5,1,0,NA,NA,2,2
2020-06-15,RI,1057125,1,NA,2,5,1,3,NA,NA,2,2
2020-06-15,SC,5218040,1,NA,5,1,1,1,NA,NA,1,2
2020-06-15,SD,892717,0,NA,0,1,1,0,NA,NA,0,NA
2020-06-15,TN,6886834,1,NA,5,5,1,0,NA,NA,1,NA
2020-06-15,TX,29360759,1,NA,5,1,1,1,NA,NA,2,2
2020-06-15,UT,3249879,1,NA,0,5,1,1,NA,NA,1,2
2020-06-15,VT,623347,1,NA,2,5,1,3,NA,NA,2,2
2020-06-15,VA,8590563,1,NA,2,5,1,0,NA,NA,2,2
2020-06-15,WA,7693612,1,NA,1,0,1,0,NA,NA,2,2
2020-06-15,WV,1784787,1,NA,2,5,1,1,NA,NA,2,2
2020-06-15,WI,5832655,1,NA,5,1,1,0,NA,NA,1,2
2020-06-15,WY,582328,0,NA,0,5,1,1,NA,NA,1,2
2020-06-16,AL,4921532,1,NA,5,1,1,0,NA,NA,1,2
2020-06-16,AK,731158,1,NA,5,1,1,NA,NA,NA,1,2
2020-06-16,AZ,7421401,1,NA,5,1,1,1,NA,NA,2,2
2020-06-16,AR,3030522,0,NA,0,1,1,1,NA,NA,2,2
2020-06-16,CA,39368078,3,NA,2,7,1,0,NA,NA,2,NA
2020-06-16,CO,5807719,2,NA,2,5,1,0,NA,NA,2,2
2020-06-16,CT,3557006,1,NA,5,5,1,0,NA,NA,2,2
2020-06-16,DE,986809,1,NA,2,5,1,1,NA,NA,2,2
2020-06-16,DC,712816,1,NA,2,3,1,0,NA,NA,2,2
2020-06-16,FL,21733312,1,NA,5,1,1,3,NA,NA,2,NA
2020-06-16,GA,10710017,2,NA,5,5,1,0,NA,NA,1,2
2020-06-16,HI,1407006,3,NA,1,3,1,NA,NA,NA,2,2
2020-06-16,ID,1826913,1,NA,5,1,1,1,NA,NA,2,NA
2020-06-16,IL,12587530,1,NA,2,5,1,0,NA,NA,3,2
2020-06-16,IN,6754953,1,NA,5,5,1,0,NA,NA,2,2
2020-06-16,IA,3163561,0,NA,1,5,1,0,NA,NA,1,2
2020-06-16,KS,2913805,1,NA,5,5,1,3,NA,NA,1,2
2020-06-16,KY,4477251,1,NA,1,5,1,1,NA,NA,2,NA
2020-06-16,LA,4645318,1,NA,2,1,1,0,NA,NA,2,2
2020-06-16,ME,1350141,3,NA,1,5,1,NA,NA,NA,2,NA
2020-06-16,MD,6055802,1,NA,2,3,1,NA,NA,NA,2,2
2020-06-16,MA,6893574,2,NA,1,3,1,NA,NA,NA,3,2
2020-06-16,MI,9966555,1,NA,1,5,1,0,NA,NA,2,2
2020-06-16,MN,5657342,1,NA,1,3,1,0,NA,NA,2,2
2020-06-16,MS,2966786,1,NA,5,5,1,0,NA,NA,2,2
2020-06-16,MO,6151548,1,NA,5,1,1,0,NA,NA,1,2
2020-06-16,MT,1080577,1,NA,5,5,1,1,NA,NA,2,NA
2020-06-16,NE,1937552,0,NA,0,5,1,2,NA,NA,2,2
2020-06-16,NV,3138259,1,NA,2,3,1,0,NA,NA,2,2
2020-06-16,NH,1366275,1,NA,2,1,1,0,NA,NA,2,2
2020-06-16,NJ,8882371,1,NA,2,5,1,0,NA,NA,2,2
2020-06-16,NM,2106319,3,NA,2,5,1,NA,NA,NA,3,2
2020-06-16,NY,19336776,3,NA,2,5,1,0,NA,NA,2,2
2020-06-16,NC,10600823,1,NA,2,3,1,0,NA,NA,2,2
2020-06-16,ND,765309,0,NA,5,0,1,NA,NA,NA,1,2
2020-06-16,OH,11693217,1,NA,2,5,1,1,NA,NA,1,2
2020-06-16,OK,3980783,2,NA,2,3,1,1,NA,NA,2,2
2020-06-16,OR,4241507,3,NA,1,5,1,0,NA,NA,1,2
2020-06-16,PA,12783254,1,NA,5,5,1,0,NA,NA,2,2
2020-06-16,RI,1057125,1,NA,2,5,1,3,NA,NA,2,2
2020-06-16,SC,5218040,1,NA,5,1,1,1,NA,NA,1,2
2020-06-16,SD,892717,0,NA,0,1,1,0,NA,NA,0,NA
2020-06-16,TN,6886834,1,NA,5,5,1,0,NA,NA,1,NA
2020-06-16,TX,29360759,1,NA,5,1,1,1,NA,NA,2,2
2020-06-16,UT,3249879,1,NA,0,5,1,1,NA,NA,1,2
2020-06-16,VT,623347,1,NA,2,5,1,3,NA,NA,2,2
2020-06-16,VA,8590563,1,NA,2,5,1,0,NA,NA,2,2
2020-06-16,WA,7693612,1,NA,1,0,1,0,NA,NA,2,2
2020-06-16,WV,1784787,1,NA,2,5,1,1,NA,NA,2,2
2020-06-16,WI,5832655,1,NA,5,1,1,0,NA,NA,1,2
2020-06-16,WY,582328,0,NA,0,5,1,1,NA,NA,1,2
2020-06-17,AL,4921532,1,NA,5,1,1,0,NA,NA,1,2
2020-06-17,AK,731158,1,NA,5,1,1,NA,NA,NA,1,2
2020-06-17,AZ,7421401,1,NA,5,1,1,1,NA,NA,2,2
2020-06-17,AR,3030522,0,NA,0,1,1,1,NA,NA,2,2
2020-06-17,CA,39368078,3,NA,2,7,1,0,NA,NA,2,NA
2020-06-17,CO,5807719,2,NA,2,5,1,0,NA,NA,2,2
2020-06-17,CT,3557006,1,NA,5,5,1,0,NA,NA,2,2
2020-06-17,DE,986809,1,NA,2,5,1,1,NA,NA,2,2
2020-06-17,DC,712816,1,NA,2,3,1,0,NA,NA,2,2
2020-06-17,FL,21733312,1,NA,5,1,1,3,NA,NA,2,NA
2020-06-17,GA,10710017,2,NA,5,5,1,0,NA,NA,1,2
2020-06-17,HI,1407006,3,NA,1,3,1,NA,NA,NA,2,2
2020-06-17,ID,1826913,1,NA,5,1,1,1,NA,NA,2,NA
2020-06-17,IL,12587530,1,NA,2,5,1,0,NA,NA,3,2
2020-06-17,IN,6754953,1,NA,5,5,1,0,NA,NA,2,2
2020-06-17,IA,3163561,0,NA,1,5,1,0,NA,NA,1,2
2020-06-17,KS,2913805,1,NA,5,5,1,3,NA,NA,1,2
2020-06-17,KY,4477251,1,NA,1,5,1,1,NA,NA,2,NA
2020-06-17,LA,4645318,1,NA,2,1,1,0,NA,NA,2,2
2020-06-17,ME,1350141,3,NA,1,5,1,NA,NA,NA,2,NA
2020-06-17,MD,6055802,1,NA,2,3,1,NA,NA,NA,2,2
2020-06-17,MA,6893574,2,NA,1,3,1,NA,NA,NA,3,2
2020-06-17,MI,9966555,1,NA,1,5,1,0,NA,NA,2,2
2020-06-17,MN,5657342,1,NA,1,3,1,0,NA,NA,2,2
2020-06-17,MS,2966786,1,NA,5,5,1,0,NA,NA,2,2
2020-06-17,MO,6151548,1,NA,5,1,1,0,NA,NA,1,2
2020-06-17,MT,1080577,1,NA,5,5,1,1,NA,NA,2,NA
2020-06-17,NE,1937552,0,NA,0,5,1,2,NA,NA,2,2
2020-06-17,NV,3138259,1,NA,2,3,1,0,NA,NA,2,2
2020-06-17,NH,1366275,1,NA,2,1,1,0,NA,NA,2,2
2020-06-17,NJ,8882371,1,NA,2,5,1,0,NA,NA,2,2
2020-06-17,NM,2106319,3,NA,2,5,1,NA,NA,NA,3,2
2020-06-17,NY,19336776,3,NA,2,5,1,0,NA,NA,2,2
2020-06-17,NC,10600823,1,NA,2,3,1,0,NA,NA,2,2
2020-06-17,ND,765309,0,NA,5,0,1,NA,NA,NA,1,2
2020-06-17,OH,11693217,1,NA,2,5,1,1,NA,NA,1,2
2020-06-17,OK,3980783,2,NA,2,3,1,1,NA,NA,2,2
2020-06-17,OR,4241507,3,NA,1,5,1,0,NA,NA,1,2
2020-06-17,PA,12783254,1,NA,5,5,1,0,NA,NA,2,2
2020-06-17,RI,1057125,1,NA,2,5,1,3,NA,NA,2,2
2020-06-17,SC,5218040,1,NA,5,1,1,1,NA,NA,1,2
2020-06-17,SD,892717,0,NA,0,1,1,0,NA,NA,0,NA
2020-06-17,TN,6886834,1,NA,5,5,1,0,NA,NA,1,NA
2020-06-17,TX,29360759,1,NA,5,1,1,1,NA,NA,2,2
2020-06-17,UT,3249879,1,NA,0,5,1,1,NA,NA,1,2
2020-06-17,VT,623347,1,NA,2,5,1,3,NA,NA,2,2
2020-06-17,VA,8590563,1,NA,2,5,1,0,NA,NA,2,2
2020-06-17,WA,7693612,1,NA,1,0,1,0,NA,NA,2,2
2020-06-17,WV,1784787,1,NA,2,5,1,1,NA,NA,2,2
2020-06-17,WI,5832655,1,NA,5,1,1,0,NA,NA,1,2
2020-06-17,WY,582328,0,NA,0,5,1,1,NA,NA,1,2
2020-06-18,AL,4921532,1,NA,5,1,1,0,NA,NA,1,2
2020-06-18,AK,731158,1,NA,5,1,1,NA,NA,NA,1,2
2020-06-18,AZ,7421401,1,NA,5,1,1,1,NA,NA,2,2
2020-06-18,AR,3030522,0,NA,0,1,1,1,NA,NA,2,2
2020-06-18,CA,39368078,3,NA,2,7,1,0,NA,NA,2,NA
2020-06-18,CO,5807719,2,NA,2,5,1,0,NA,NA,2,2
2020-06-18,CT,3557006,1,NA,5,5,1,0,NA,NA,2,2
2020-06-18,DE,986809,1,NA,2,5,1,1,NA,NA,2,2
2020-06-18,DC,712816,1,NA,2,3,1,0,NA,NA,2,2
2020-06-18,FL,21733312,1,NA,5,1,1,3,NA,NA,2,NA
2020-06-18,GA,10710017,2,NA,5,5,1,0,NA,NA,1,2
2020-06-18,HI,1407006,3,NA,1,3,1,NA,NA,NA,2,2
2020-06-18,ID,1826913,1,NA,5,1,1,1,NA,NA,2,NA
2020-06-18,IL,12587530,1,NA,2,5,1,0,NA,NA,3,2
2020-06-18,IN,6754953,1,NA,5,5,1,0,NA,NA,2,2
2020-06-18,IA,3163561,0,NA,1,5,1,0,NA,NA,1,2
2020-06-18,KS,2913805,1,NA,5,5,1,3,NA,NA,1,2
2020-06-18,KY,4477251,1,NA,1,5,1,1,NA,NA,2,NA
2020-06-18,LA,4645318,1,NA,2,1,1,0,NA,NA,2,2
2020-06-18,ME,1350141,3,NA,1,5,1,NA,NA,NA,2,NA
2020-06-18,MD,6055802,1,NA,2,3,1,NA,NA,NA,2,2
2020-06-18,MA,6893574,2,NA,1,3,1,NA,NA,NA,3,2
2020-06-18,MI,9966555,1,NA,1,5,1,0,NA,NA,2,2
2020-06-18,MN,5657342,1,NA,1,3,1,0,NA,NA,2,2
2020-06-18,MS,2966786,1,NA,5,5,1,0,NA,NA,2,2
2020-06-18,MO,6151548,1,NA,5,1,1,0,NA,NA,1,2
2020-06-18,MT,1080577,1,NA,5,5,1,1,NA,NA,2,NA
2020-06-18,NE,1937552,0,NA,0,5,1,2,NA,NA,2,2
2020-06-18,NV,3138259,1,NA,2,3,1,0,NA,NA,2,2
2020-06-18,NH,1366275,1,NA,2,1,1,0,NA,NA,2,2
2020-06-18,NJ,8882371,1,NA,2,5,1,0,NA,NA,2,2
2020-06-18,NM,2106319,3,NA,2,5,1,NA,NA,NA,3,2
2020-06-18,NY,19336776,3,NA,2,5,1,0,NA,NA,2,2
2020-06-18,NC,10600823,1,NA,2,3,1,0,NA,NA,2,2
2020-06-18,ND,765309,0,NA,5,0,1,NA,NA,NA,1,2
2020-06-18,OH,11693217,1,NA,2,5,1,1,NA,NA,1,2
2020-06-18,OK,3980783,2,NA,2,3,1,1,NA,NA,2,2
2020-06-18,OR,4241507,3,NA,1,5,1,0,NA,NA,1,2
2020-06-18,PA,12783254,1,NA,5,5,1,0,NA,NA,2,2
2020-06-18,RI,1057125,1,NA,2,5,1,3,NA,NA,2,2
2020-06-18,SC,5218040,1,NA,5,1,1,1,NA,NA,1,2
2020-06-18,SD,892717,0,NA,0,1,1,0,NA,NA,0,NA
2020-06-18,TN,6886834,1,NA,5,5,1,0,NA,NA,1,NA
2020-06-18,TX,29360759,1,NA,5,1,1,1,NA,NA,2,2
2020-06-18,UT,3249879,1,NA,0,5,1,1,NA,NA,1,2
2020-06-18,VT,623347,1,NA,2,5,1,3,NA,NA,2,2
2020-06-18,VA,8590563,1,NA,2,5,1,0,NA,NA,2,2
2020-06-18,WA,7693612,1,NA,1,0,1,0,NA,NA,2,2
2020-06-18,WV,1784787,1,NA,2,5,1,1,NA,NA,2,2
2020-06-18,WI,5832655,1,NA,5,1,1,0,NA,NA,1,2
2020-06-18,WY,582328,0,NA,0,5,1,1,NA,NA,1,2
2020-06-19,AL,4921532,1,NA,5,1,1,0,NA,NA,1,2
2020-06-19,AK,731158,1,NA,5,1,1,NA,NA,NA,1,2
2020-06-19,AZ,7421401,1,NA,5,1,1,1,NA,NA,2,2
2020-06-19,AR,3030522,0,NA,0,1,1,1,NA,NA,2,2
2020-06-19,CA,39368078,3,NA,2,7,1,0,NA,NA,2,NA
2020-06-19,CO,5807719,2,NA,2,5,1,0,NA,NA,2,2
2020-06-19,CT,3557006,1,NA,5,5,1,0,NA,NA,2,2
2020-06-19,DE,986809,1,NA,2,5,1,1,NA,NA,2,2
2020-06-19,DC,712816,1,NA,2,3,1,0,NA,NA,2,2
2020-06-19,FL,21733312,1,NA,5,1,1,3,NA,NA,2,NA
2020-06-19,GA,10710017,2,NA,5,5,1,0,NA,NA,1,2
2020-06-19,HI,1407006,3,NA,1,3,1,NA,NA,NA,2,2
2020-06-19,ID,1826913,1,NA,5,1,1,1,NA,NA,2,NA
2020-06-19,IL,12587530,1,NA,2,5,1,0,NA,NA,3,2
2020-06-19,IN,6754953,1,NA,5,5,1,0,NA,NA,2,2
2020-06-19,IA,3163561,0,NA,1,5,1,0,NA,NA,1,2
2020-06-19,KS,2913805,1,NA,5,5,1,3,NA,NA,1,2
2020-06-19,KY,4477251,1,NA,1,5,1,1,NA,NA,2,NA
2020-06-19,LA,4645318,1,NA,2,1,1,0,NA,NA,2,2
2020-06-19,ME,1350141,3,NA,1,5,1,NA,NA,NA,2,NA
2020-06-19,MD,6055802,1,NA,2,3,1,NA,NA,NA,2,2
2020-06-19,MA,6893574,2,NA,1,3,1,NA,NA,NA,3,2
2020-06-19,MI,9966555,1,NA,1,5,1,0,NA,NA,2,2
2020-06-19,MN,5657342,1,NA,1,3,1,0,NA,NA,2,2
2020-06-19,MS,2966786,1,NA,5,5,1,0,NA,NA,2,2
2020-06-19,MO,6151548,1,NA,5,1,1,0,NA,NA,1,2
2020-06-19,MT,1080577,1,NA,5,5,1,1,NA,NA,2,NA
2020-06-19,NE,1937552,0,NA,0,5,1,2,NA,NA,2,2
2020-06-19,NV,3138259,1,NA,2,3,1,0,NA,NA,2,2
2020-06-19,NH,1366275,1,NA,2,1,1,0,NA,NA,2,2
2020-06-19,NJ,8882371,1,NA,2,5,1,0,NA,NA,2,2
2020-06-19,NM,2106319,3,NA,2,5,1,NA,NA,NA,3,2
2020-06-19,NY,19336776,3,NA,2,5,1,0,NA,NA,2,2
2020-06-19,NC,10600823,1,NA,2,3,1,0,NA,NA,2,2
2020-06-19,ND,765309,0,NA,5,0,1,NA,NA,NA,1,2
2020-06-19,OH,11693217,1,NA,2,5,1,1,NA,NA,1,2
2020-06-19,OK,3980783,2,NA,2,3,1,1,NA,NA,2,2
2020-06-19,OR,4241507,3,NA,1,5,1,0,NA,NA,1,2
2020-06-19,PA,12783254,1,NA,5,5,1,0,NA,NA,2,2
2020-06-19,RI,1057125,1,NA,2,5,1,3,NA,NA,2,2
2020-06-19,SC,5218040,1,NA,5,1,1,1,NA,NA,1,2
2020-06-19,SD,892717,0,NA,0,1,1,0,NA,NA,0,NA
2020-06-19,TN,6886834,1,NA,5,5,1,0,NA,NA,1,NA
2020-06-19,TX,29360759,1,NA,5,1,1,1,NA,NA,2,2
2020-06-19,UT,3249879,1,NA,0,5,1,1,NA,NA,1,2
2020-06-19,VT,623347,1,NA,2,5,1,3,NA,NA,2,2
2020-06-19,VA,8590563,1,NA,2,5,1,0,NA,NA,2,2
2020-06-19,WA,7693612,1,NA,1,0,1,0,NA,NA,2,2
2020-06-19,WV,1784787,1,NA,2,5,1,1,NA,NA,2,2
